Element,Molar_ratio,Enthalpy(kJ/mol),std_enthalpy(kJ/mol),a,Delta(%),Omega,Entropy(J/K*mol),Tm(K),std_Tm (%),X,std_X(%),VEC,std_VEC,Phase(0-1),Density(g/com^3),Price(USD/kg)
,0.13-0.07-0.16-0.19-0.15-0.06-0.21-0.03,-5.7913966,7.1201625,1.3570614,3.53739,4.576299,16.204088,1635.5847,22.863758,1.7799467,7.62741,7.8627615,2.6687706,0.0314223,7.1038947,10.033737
,0.32-0.16-0.23-0.18-0.09,-3.7333856,1.9283382,1.4103701,3.0178142,8.871435,12.77504,2592.593,20.378149,1.844533,16.90986,5.184273,0.7869093,0.9999534,8.6589985,22.151398
,0.09-0.19-0.21-0.11-0.24-0.16,-8.929034,4.726115,1.3692677,3.1850352,2.7746716,14.4175625,1718.3997,19.222689,1.7294996,8.339437,7.4170623,1.935324,0.014086943,7.3354974,17.151184
,0.20-0.35-0.18-0.07-0.21,-8.209225,5.609026,1.3494984,4.0440125,2.5276809,12.509746,1658.7306,24.84216,1.7766936,6.4971285,7.1750283,2.4463258,0.06693907,6.743572,26.697676
,0.20-0.10-0.27-0.01-0.18-0.09-0.13,-10.454484,5.0560656,1.3617519,4.640411,2.545403,14.665003,1814.5835,30.647203,1.7859904,9.254948,6.640509,2.338796,7.8251345e-05,6.8257465,13.846978
,0.36-0.38-0.04-0.23,-2.1921146,1.9541931,1.3719356,2.289499,8.343109,10.064014,1817.271,11.867941,1.8785969,3.4098597,8.72665,0.962623,0.99470514,8.52637,25.087269
,0.25-0.17-0.39-0.19,-1.0784595,1.5681721,1.421567,5.1780906,23.75602,11.253215,2276.6724,12.7225685,1.5533338,7.6625133,4.6493893,0.48908237,0.9997279,6.597919,27.576359
,0.09-0.30-0.61,-0.089575425,1.648715,1.4196271,1.7292569,186.41023,7.350045,2271.7668,18.203707,1.6147742,10.845423,4.484061,0.65970474,0.9999999,6.2200933,22.547775
,0.13-0.29-0.07-0.17-0.03-0.31,-8.206365,6.0648994,1.352277,3.4622238,2.6377723,13.149518,1646.1835,22.62499,1.8035829,9.859668,7.9116135,2.5414011,0.32423627,7.0769777,24.679255
,0.25-0.07-0.31-0.16-0.02-0.12-0.07,-15.937421,6.5308247,1.3542285,4.67818,1.531162,14.143363,1725.3867,29.015251,1.721177,7.7990584,6.1278667,2.384447,0.0064746668,5.9877415,10.8266325
,0.26-0.29-0.14-0.11-0.20-0.01,-4.1334233,2.2835197,1.3778789,1.9022403,5.918656,13.297849,1839.7189,14.560617,1.7813923,7.229217,8.053522,1.6663879,0.6177228,8.03633,21.127705
,0.25-0.31-0.17-0.13-0.15,-7.5434556,6.2372103,1.3407842,4.2169356,2.741528,13.057341,1583.8286,27.481699,1.7711499,6.882171,7.1099997,2.7493184,0.12536134,6.4767523,25.014587
,0.18-0.22-0.20-0.12-0.05-0.24,-8.360917,6.44335,1.3443694,3.6260393,2.7775648,14.117409,1644.9891,24.585339,1.7950759,7.017092,7.7563543,2.7286906,0.13078074,7.0225887,20.440437
,0.36-0.06-0.26-0.33,0.58561933,2.1226456,1.3627049,1.6379483,31.033041,10.439985,1740.7667,5.9145207,1.8782479,1.6552398,9.192196,0.8933519,0.99973565,8.605432,25.498133
,0.21-0.11-0.23-0.16-0.17-0.13,-5.444356,6.328955,1.3493047,4.1030927,4.3800025,14.655526,1627.1191,26.712805,1.7729964,6.939215,7.3529162,2.770038,0.05762923,6.6884575,12.863547
,0.24-0.14-0.01-0.26-0.36,-13.241312,5.048176,1.3582888,1.511476,1.6836399,11.567658,1927.2352,12.132476,1.7959027,7.2292314,7.6542997,2.0982563,0.03782453,7.6552906,25.599268
,0.11-0.03-0.21-0.18-0.08-0.32-0.08,-9.443971,8.230104,1.356739,3.2854002,2.5943916,14.507625,1688.8606,22.170034,1.7878548,7.704087,7.9270325,2.7854967,0.036969718,7.0993094,9.055835
,0.04-0.28-0.19-0.03-0.38-0.08,-7.94361,4.566952,1.3587732,2.526933,2.7964804,12.366947,1796.2515,16.431656,1.8611042,5.641108,8.523224,1.8423483,0.9596541,8.131818,23.799349
,0.12-0.11-0.15-0.21-0.10-0.06-0.13-0.12,-9.588447,8.526434,1.3593702,3.4378712,2.8916943,16.845177,1645.9817,22.542433,1.7574198,8.410374,7.5725193,2.821817,0.043553643,6.816129,12.471025
,0.10-0.28-0.23-0.09-0.28,-5.040713,7.2812986,1.3578707,4.0716443,3.989695,12.889875,1560.2092,27.67137,1.7676922,14.863775,7.6582203,2.9125826,0.4457344,6.458967,25.25051
,0.07-0.29-0.15-0.12-0.21-0.15,-18.610352,8.793508,1.3637143,2.956165,1.3678532,14.221359,1789.9994,16.006699,1.7755821,7.935606,7.4346857,2.3924367,0.005244202,6.9885225,23.551754
,0.27-0.27-0.09-0.31-0.06,-13.378859,5.593755,1.3414326,4.678767,1.4686658,12.352843,1590.6516,25.92144,1.7756461,6.56736,6.8680463,2.5224001,0.49971756,6.2698364,22.271397
,0.17-0.16-0.10-0.08-0.13-0.20-0.17,-20.135645,10.043943,1.3524795,3.8454168,1.3047647,15.825339,1660.1399,22.799774,1.7553984,8.432753,7.046961,2.8523352,0.3842126,6.314597,16.122913
,0.25-0.28-0.28-0.05-0.13,-54.258358,25.32805,1.3869982,13.395648,0.52173775,12.526342,2259.9282,19.052338,1.570179,15.19564,4.2970667,0.4949999,2.5482598e-09,7.6478953,693.815
,0.26-0.06-0.37-0.13-0.17,2.626897,1.0608423,1.4870965,3.873123,12.341024,12.128404,2672.9497,19.49566,1.4291945,7.4453564,4.4328017,0.49650636,1.0,11.777549,583.36523
,0.03-0.02-0.21-0.20-0.31-0.23,-1.0781288,1.6941787,1.4349308,5.373191,26.92222,12.818525,2264.3474,13.052055,1.5388482,10.00362,4.559792,0.54115975,0.9997731,6.768406,127.4336
,0.14-0.21-0.22-0.14-0.11-0.02-0.14-0.02,-5.901504,6.6072497,1.3550203,3.666525,4.524164,15.665764,1704.3132,25.102484,1.7957875,7.4182243,7.6702023,2.5937283,0.07226856,7.1808023,19.238451
,0.19-0.24-0.17-0.09-0.26-0.05,-16.583673,7.347946,1.3467654,3.8112235,1.4117578,13.905442,1683.6665,23.29618,1.7795575,7.4639378,7.3065276,2.629085,0.6602596,6.7086782,21.932829
,0.21-0.09-0.11-0.09-0.14-0.20-0.16,-19.719059,9.868707,1.3486619,4.164563,1.2962598,15.7484665,1623.0798,25.190514,1.7455246,8.417745,6.8390007,2.9422607,0.6399003,6.0767345,12.038311
,0.17-0.33-0.28-0.19-0.04,-12.5540905,7.9139132,1.3886225,5.5248933,2.0343711,12.212126,2091.3376,29.241756,1.578964,3.9561086,4.3467283,0.7497212,0.8971643,5.9748054,27.411608
,0.13-0.24-0.13-0.20-0.10-0.20,-9.856497,4.940487,1.3627245,3.9781597,2.6707466,14.487835,1816.9865,26.546556,1.8392224,8.099931,7.543745,2.2431965,0.0011614931,7.549076,21.089962
,0.33-0.10-0.21-0.15-0.05-0.16,0.99266815,2.014205,1.4858656,4.4762774,36.089108,13.726831,2609.8188,19.799004,1.4656017,15.76998,4.4109015,0.5835597,1.0,11.327966,677.1325
,0.05-0.26-0.11-0.19-0.06-0.25-0.08,-9.118107,4.710603,1.3627748,2.599964,2.9007988,14.789341,1788.4359,15.084407,1.8001981,6.7655854,7.9720316,1.9469059,0.46559456,7.6995115,22.242819
,0.15-0.14-0.32-0.20-0.18,5.9588327,4.2293696,1.3673024,1.7477682,3.7463233,13.16968,1695.0842,15.843381,1.8500905,4.5205526,9.191667,1.6930867,0.9956664,8.440937,14.633558
,0.16-0.21-0.02-0.26-0.02-0.30-0.02,-12.480319,7.5721035,1.3440268,4.688595,1.7078695,13.235931,1610.3706,22.464674,1.8081661,8.89959,7.7037363,2.6312237,0.5965895,6.7156253,19.14772
,0.08-0.20-0.23-0.35-0.14,-4.7273517,2.547973,1.4449508,3.2592475,8.316229,12.794083,3072.8054,11.844838,1.7548324,20.446194,5.249174,0.6015569,0.9999964,13.537022,255.62999
,0.15-0.10-0.07-0.36-0.21-0.11,-11.807466,6.420412,1.3929579,4.9194865,2.5338428,13.633939,2194.396,28.724533,1.6363004,8.938764,4.65063,0.92691493,0.012599985,6.5306225,26.973404
,0.13-0.22-0.17-0.13-0.11-0.04-0.09-0.11,-11.834595,8.423497,1.3587409,3.5369527,2.3629034,16.560665,1688.5796,22.22472,1.7562623,8.0415745,7.3024435,2.6500232,0.09652892,6.748154,19.12802
,0.20-0.06-0.13-0.11-0.20-0.19-0.09,-13.711049,9.395662,1.3683861,1.7723788,2.0589035,15.611194,1808.3,12.915672,1.7803714,8.280294,7.832881,2.5224578,0.00049765705,7.2423124,19.537415
,0.27-0.03-0.22-0.18-0.07-0.22,-13.518108,5.39659,1.3502226,4.9427576,1.7140604,13.534046,1712.0416,32.8503,1.7766262,9.0818205,6.5384917,2.5969617,0.008947472,6.3891363,9.357583
,0.05-0.24-0.20-0.15-0.15-0.18-0.03,-6.524519,4.142545,1.372578,2.8834467,3.9733198,14.956524,1733.2902,20.495909,1.7721351,7.773268,7.947336,2.0693536,0.040546924,7.6412835,20.229166
,0.25-0.29-0.23-0.23,-3.9229817,1.6725208,1.3759594,1.8231262,5.5307217,11.497976,1887.0203,9.966944,1.8121328,5.5408382,8.136026,1.516153,0.869059,8.1291065,20.729002
,0.16-0.25-0.18-0.18-0.23,-11.1856,5.34499,1.3520609,3.6937811,2.0252714,13.263593,1707.9741,21.808676,1.7951174,6.547267,7.5504193,2.38077,0.18870589,7.0638494,21.81722
,0.21-0.27-0.21-0.21-0.10,-10.533642,6.4001293,1.389187,2.7499228,2.494602,13.004747,2020.5884,22.260267,1.8974499,8.810712,7.8356323,1.8468004,0.56711775,8.3760605,18.948977
,0.16-0.26-0.19-0.16-0.21-0.02,-3.8952394,2.50102,1.3826092,1.8677616,6.40064,13.766134,1811.1124,15.989698,1.7670187,7.6845756,8.0049925,1.7024105,0.51701635,7.9417887,15.210611
,0.25-0.27-0.32-0.13-0.03,-5.9160914,6.353383,1.3245589,3.2933574,2.794645,11.9096775,1388.23,25.071123,1.8145502,6.991858,8.323109,3.220216,0.21743022,6.7903266,22.895506
,0.40-0.25-0.29-0.07,-1.6146559,1.6889037,1.402043,3.0980673,15.869961,10.441511,2454.0996,19.439964,1.6467044,12.008345,4.8241615,0.53434503,0.9999825,7.6357985,30.112339
,0.04-0.30-0.16-0.05-0.12-0.18-0.15,-14.489372,8.650046,1.3669475,2.554719,1.8453122,14.845526,1801.0417,14.730771,1.7829418,7.7594624,7.6782236,2.3386388,0.0025537857,7.235519,23.80329
,0.23-0.01-0.26-0.09-0.26-0.15,-17.842045,10.741166,1.4075154,6.928564,1.5795121,13.530682,2082.8013,35.847275,1.5341231,6.345924,4.134733,0.763026,0.4804443,6.7987227,118.7811
,0.13-0.01-0.25-0.17-0.23-0.04-0.16,-10.768719,9.0619,1.4250407,6.040905,3.0791202,14.464152,2292.4382,31.024626,1.5247817,6.4635506,4.333082,0.7007203,0.9990802,7.9511623,143.33762
,0.22-0.09-0.11-0.35-0.24,-16.709778,7.7543283,1.3607863,4.789801,1.400686,12.41284,1885.5596,29.452606,1.5933771,2.644065,4.2976584,0.90583634,0.017630268,5.0873957,16.96985
,0.19-0.07-0.14-0.13-0.28-0.13-0.07,-6.744693,6.5390754,1.361549,4.420016,3.2245646,15.251659,1425.9886,29.25359,1.7270573,9.198472,7.7184343,3.0616424,0.0095842,6.7085705,7.0863385
,0.10-0.29-0.10-0.15-0.23-0.14,-19.00548,8.87042,1.359244,3.1827338,1.3076224,14.222587,1747.3606,17.226273,1.7841221,7.79145,7.5023675,2.4569163,0.030665904,6.940063,23.4762
,0.30-0.05-0.08-0.42-0.14-0.02,-15.708102,6.26374,1.343562,4.814421,1.0368373,12.0960865,1346.4474,24.586826,1.6691887,9.081579,6.816907,2.9305363,0.47701806,6.050041,8.829259
,0.16-0.03-0.10-0.19-0.12-0.10-0.17-0.08-0.06,-10.874224,8.4930105,1.3536193,3.7380266,2.551946,17.356258,1598.8715,24.689669,1.7648628,11.320274,7.4182777,2.9302363,0.07817752,7.045255,4022.4768
,0.12-0.20-0.23-0.18-0.05-0.18-0.03,1.444693,5.6974816,1.3732418,1.8231124,18.14297,14.989806,1748.5907,16.021654,1.8078378,6.7673154,8.590016,2.0065103,0.9786926,8.068324,12.848509
,0.15-0.16-0.17-0.16-0.11-0.24-0.02,-13.086717,6.6422625,1.3577383,4.951949,2.128805,15.1914835,1833.8607,28.34672,1.8336232,8.823631,7.2559896,2.386394,0.002224003,7.265753,17.499895
,0.20-0.14-0.21-0.19-0.06-0.19,-11.996805,5.3503127,1.3560616,4.395677,2.1056082,14.388434,1755.6161,28.451458,1.7914445,8.332841,6.989579,2.4445534,0.00525535,6.8505726,16.0433
,0.20-0.33-0.09-0.19-0.19,-0.59441006,3.502327,1.3760989,1.8217409,40.098507,12.753523,1868.8887,13.25025,1.8052306,5.8383536,8.184233,1.7448095,0.9974567,8.106064,17.75708
,0.02-0.18-0.33-0.36-0.11,-6.2192864,2.8493817,1.4343584,2.9451544,5.558928,11.391543,3034.9316,14.861943,1.7464218,18.22163,5.240738,0.5678799,0.9999968,12.872624,132.74724
,0.19-0.13-0.15-0.39-0.13,-11.837148,5.6475887,1.3657417,4.251204,1.6996096,12.87642,1562.4318,24.509815,1.6696177,8.152879,6.731989,2.1864054,0.16596913,6.5107803,4.7674255
,0.23-0.13-0.26-0.17-0.06-0.15,-12.320513,5.243606,1.3544236,4.626374,2.0188043,14.201044,1751.47,30.103134,1.7735928,8.566737,6.658269,2.436246,0.0015034525,6.5993023,15.246286
,0.30-0.10-0.15-0.15-0.19-0.11,-7.709142,6.5463023,1.3374547,4.529009,2.838353,14.330944,1526.8542,29.226524,1.7633975,7.1737156,6.9801273,2.9744601,0.4109279,6.1519694,12.18342
,0.08-0.23-0.12-0.07-0.26-0.04-0.21,-17.74025,11.479748,1.3663776,4.1379733,1.5294846,14.762826,1837.9567,13.532718,1.7669041,8.505847,7.5394983,2.6026914,0.00429112,6.8992133,11.771069
,0.62-0.04-0.09-0.11-0.01-0.03-0.10,-15.425923,6.704401,1.2996216,5.1518226,0.8313596,10.489182,1222.6394,33.038025,1.6687343,7.6384096,4.776751,2.8531806,0.9351737,4.037105,7.660652
,0.11-0.23-0.03-0.34-0.28,-1.5671546,5.6453667,1.3399142,2.4837842,11.727933,12.027736,1528.0908,19.196947,1.8644993,6.2553935,9.217088,2.4439142,0.5326155,8.008707,1178.1471
,0.19-0.17-0.10-0.14-0.23-0.16,-5.8847823,6.440755,1.3475208,3.8805683,3.9660687,14.661029,1591.9379,23.830227,1.8030689,6.5532336,7.783135,2.69281,0.06915593,6.9304643,16.002638
,0.13-0.17-0.18-0.10-0.18-0.03-0.17-0.04,-15.845724,10.356141,1.2605917,15.111573,1.77269,16.271633,1726.2898,25.539145,1.8435093,8.119873,7.197061,3.2256422,0.0023472558,6.577914,113.887634
,0.11-0.26-0.09-0.20-0.07-0.24-0.04,-10.377449,5.2720394,1.3570948,3.2252054,2.430821,14.735691,1711.8787,18.254679,1.7975341,6.9646916,7.856432,2.154251,0.3746687,7.40503,21.61271
,0.31-0.26-0.14-0.24-0.05,-3.4656365,1.8919308,1.4138155,3.1341429,9.198933,12.307877,2590.2231,17.023565,1.8081667,15.839391,5.2165003,0.67112786,0.9999584,8.448982,25.160501
,0.16-0.26-0.09-0.19-0.12-0.18,-11.606526,5.6486497,1.3541539,3.7474108,2.052603,14.475276,1645.8123,20.98917,1.7741396,7.6096783,7.528036,2.286408,0.2329449,7.047517,21.03811
,0.02-0.27-0.05-0.21-0.11-0.35,-4.426985,2.1161063,1.4065547,3.8105397,8.969975,12.548212,3164.5894,15.508307,1.9924327,18.506052,5.5982895,0.53188056,0.9998098,14.445791,117.176544
,0.16-0.36-0.14-0.13-0.18-0.03,-6.6766257,6.7087884,1.3519733,3.653807,3.331301,13.454202,1653.1523,22.884024,1.7905397,6.6365256,7.582162,2.516968,0.043292888,7.0067816,26.878107
,0.43-0.24-0.09-0.07-0.17,-4.341215,2.3097804,1.4554074,3.4731383,6.997209,11.699011,2596.4915,13.995531,1.7928665,18.554203,5.1726327,0.8136431,0.9999939,8.24325,24.143824
,0.14-0.05-0.15-0.19-0.22-0.11-0.14,-10.025636,8.639588,1.3612533,3.7303667,2.5960505,15.639009,1664.2393,23.364063,1.7561196,7.9368234,7.2491293,2.8345685,0.016957622,6.5308723,8.652679
,0.28-0.05-0.19-0.28-0.21,-9.828736,4.6662083,1.3619946,1.5765939,2.3728087,12.4624605,1871.3566,9.870132,1.8160057,6.0289536,8.104803,1.8539159,0.7758457,7.925384,25.209206
,0.11-0.26-0.04-0.21-0.12-0.27,-9.018541,4.7948,1.3628831,3.8227196,2.7674034,13.70655,1820.8767,26.267756,1.8719087,7.4973574,7.9376583,2.1693685,0.10415861,7.895873,21.96473
,0.09-0.21-0.13-0.14-0.02-0.20-0.14-0.07,-24.126019,11.307947,1.376687,4.716213,1.2132094,16.16723,1810.4465,19.355068,1.74532,10.5224285,7.0183096,2.504833,0.0017940778,6.823612,20.508884
,0.31-0.22-0.14-0.18-0.15,-18.238491,6.9055643,1.3461847,4.9392166,1.2153074,13.025938,1701.6333,31.066063,1.6426429,5.1866336,4.8495007,1.6970779,0.00012952999,4.9717793,7.7843423
,0.29-0.14-0.14-0.12-0.19-0.12,-15.580519,6.358208,1.3437724,4.688679,1.4222481,14.42221,1536.4747,27.813208,1.7055409,8.038326,6.4738364,2.4964976,0.13149433,6.044453,14.476963
,0.18-0.32-0.08-0.19-0.23,-18.292463,18.292446,1.4525312,8.322347,1.614954,12.7413225,2318.557,15.774159,1.4973669,11.635993,4.316136,0.4669481,0.5738216,7.7307725,492.85812
,0.29-0.17-0.33-0.03-0.04-0.13,-3.0896785,2.5228515,1.3749214,7.3528767,3.9994867,12.671267,975.20825,25.381617,1.5880159,14.333359,5.889289,4.4870915,0.005902437,3.8717232,6.156086
,0.12-0.22-0.19-0.19-0.30,-2.8573296,6.064547,1.3584938,3.3671577,7.66067,13.027262,1680.2495,22.397047,1.8046458,6.5612583,8.141983,2.5687206,0.19037476,7.378893,6.685753
,0.15-0.21-0.16-0.10-0.24-0.13,-12.291301,8.022289,1.3613591,3.840299,2.0103078,14.554565,1697.7007,22.77846,1.7491937,7.565278,6.9107203,2.546237,0.03733525,6.455082,17.927681
,0.09-0.11-0.13-0.18-0.12-0.09-0.19-0.02-0.09,-7.9166236,7.951612,1.3644164,3.195481,3.6079369,17.35549,1645.7429,22.2497,1.7722279,8.331314,7.97767,2.6877315,0.0112713035,7.1795425,12.548568
,0.20-0.22-0.16-0.11-0.23-0.09,-2.470942,6.933109,1.377681,1.811215,10.209036,14.453626,1745.3008,16.23149,1.7731054,8.20263,8.252447,2.262413,0.59291947,7.705872,6.227204
,0.14-0.04-0.15-0.29-0.31-0.08,-4.8002224,2.8535502,1.3815693,2.2538521,4.466697,13.321391,1609.5267,21.706146,1.784337,8.898618,8.848052,1.9610177,0.012469694,8.032467,14.953115
,0.24-0.05-0.21-0.20-0.13-0.17,-14.026076,10.827033,1.311872,11.521885,1.723115,14.202354,1701.7277,38.317574,1.7983797,11.577081,6.7963085,2.7541752,0.0039559975,6.220026,19.607628
,0.19-0.25-0.16-0.19-0.14-0.06,-4.2587953,6.3412814,1.3457508,3.8401656,5.3822174,14.345548,1597.8307,25.526737,1.7908032,6.728841,7.6652994,2.760367,0.046086382,6.9057198,21.064217
,0.25-0.12-0.27-0.25-0.09-0.02,6.0772066,4.1052656,1.3705359,1.9650652,3.7006958,13.341201,1685.7474,18.267786,1.8516617,4.1327915,9.136725,1.7354633,0.9907767,8.35863,19.949295
,0.23-0.26-0.19-0.16-0.15,-5.305104,6.2324533,1.3445497,4.2549806,4.0300846,13.527629,1580.4701,28.532642,1.7710359,6.916549,7.232347,2.8411758,0.081163764,6.5459957,21.957804
,0.14-0.21-0.13-0.16-0.25-0.11,-22.575031,10.547356,1.3226674,6.836132,1.0869769,14.539552,1687.709,20.288307,1.8149607,6.317562,7.3086376,2.5701199,0.51997805,6.3117104,19.638212
,0.25-0.20-0.15-0.11-0.19-0.02-0.03-0.05,-6.8812284,4.5646343,1.3770996,1.9785123,4.060901,15.378397,1817.0934,16.165539,1.7761133,7.630381,7.9846535,1.9045675,0.35394782,7.8208103,21.168783
,0.20-0.03-0.09-0.27-0.20-0.06-0.14,-13.110019,6.0461707,1.3446565,8.101882,2.043915,14.782905,1812.6182,28.932995,1.7837539,8.84146,6.5428004,2.362735,3.4144534e-05,6.6552534,29.171976
,0.16-0.12-0.36-0.07-0.28-0.01,-1.1328964,6.2201605,1.3453436,3.4299572,16.841959,12.559808,1519.1456,25.041584,1.8241353,6.647703,8.683863,2.9380374,0.49335977,7.3287883,7.5098763
,0.19-0.12-0.24-0.13-0.31,-4.4417014,2.1071754,1.3814211,2.5656111,5.7503867,12.983576,1967.2158,19.826626,1.8873032,7.0004582,8.2962675,1.5514064,0.52492285,8.659543,18.319254
,0.21-0.04-0.23-0.03-0.29-0.06-0.13,-9.057431,5.121795,1.3619596,4.58171,2.7527134,14.171863,1759.2966,29.65563,1.7809182,8.432566,6.7644,2.3865836,0.0013215654,6.7122226,8.895116
,0.13-0.04-0.02-0.08-0.21-0.13-0.02-0.20-0.17,-12.000456,8.828917,1.3574986,3.5283663,2.3213294,16.39244,1699.3812,24.868073,1.7410223,12.243776,6.6817474,2.9840481,0.09761161,6.658936,5267.274
,0.23-0.09-0.20-0.18-0.28-0.02,-3.8979766,2.3771229,1.3761369,1.9942572,6.028703,13.592285,1728.9026,14.836736,1.8018428,7.525974,8.568071,1.5678635,0.3801819,8.17102,18.737165
,0.10-0.31-0.20-0.03-0.31-0.05,-7.898911,6.155876,1.3537978,3.1315129,2.69758,12.819201,1662.1896,21.072882,1.8103514,10.001532,8.050679,2.4543667,0.16555217,7.215775,26.044744
,0.17-0.26-0.02-0.20-0.36,-6.363956,7.392367,1.3967286,4.448846,4.4224157,11.78499,2388.127,15.746143,1.6983969,12.54352,4.9478188,0.619168,0.9989367,7.034305,25.579214
,0.25-0.20-0.30-0.10-0.14,-2.8557944,2.1283777,1.4391468,3.8757558,10.764062,12.843939,2393.3418,16.964754,1.6837558,17.003271,4.7992554,0.8089635,0.99996006,7.109197,22.33982
,0.13-0.02-0.05-0.11-0.18-0.11-0.12-0.13-0.15,-12.280499,9.093614,1.3618538,3.566097,2.2944276,17.433979,1616.1951,22.3993,1.7489891,11.156812,7.3634596,2.8439932,0.22976497,6.9421678,3129.8708
,0.24-0.20-0.21-0.07-0.01-0.26,-14.624336,5.9285994,1.3417835,4.1770763,1.5026323,13.209445,1663.5822,27.246689,1.776084,7.5884924,7.0870357,2.691338,0.91003716,6.5604944,20.294939
,0.26-0.08-0.10-0.04-0.08-0.28-0.15,-34.314762,12.4522705,1.3745115,6.9209976,0.7230746,14.684962,1689.6287,27.949268,1.6093218,10.489414,4.996661,2.2947133,0.00022491076,5.2218394,15.631185
,0.27-0.09-0.22-0.02-0.40,-9.416842,7.0284157,1.3286598,3.7857127,1.7682309,11.292821,1474.4897,26.63874,1.8028569,7.5461497,7.928472,3.2647874,0.50424576,6.5700173,7.7317715
,0.25-0.27-0.21-0.02-0.20-0.04,-11.598047,5.3959036,1.3457873,4.4112363,1.8483697,13.029481,1645.3054,27.072971,1.7576903,6.7344427,6.7469006,2.477859,0.43703794,6.3463373,22.884579
,0.11-0.25-0.25-0.13-0.26,0.9115528,1.5760334,1.4610729,5.0778575,32.393387,12.923678,2284.8228,13.6169,1.4861097,8.722147,4.3799505,0.4873694,0.99998736,7.3654304,351.2014
,0.19-0.07-0.18-0.15-0.21-0.18,-18.417385,10.287565,1.347766,3.9039438,1.2559422,14.77631,1565.4226,23.111843,1.7665257,8.668677,7.3360977,3.1491177,0.673064,6.246797,10.21981
,0.23-0.36-0.09-0.30-0.01,-5.120067,6.9073067,1.3328454,3.5432453,3.1617262,11.343992,1427.0326,22.560322,1.8257375,6.8901196,8.512872,3.1743019,0.19839945,6.9184647,6.8317375
,0.19-0.19-0.15-0.15-0.11-0.20,-12.043924,5.500375,1.357289,4.5292215,2.1999578,14.758748,1795.2825,30.699286,1.8239189,9.135628,7.089096,2.4609883,0.000103991566,7.136838,18.88368
,0.11-0.23-0.20-0.14-0.32,-2.6319382,6.0354385,1.3579017,3.2394204,8.196888,12.798096,1685.6956,22.29059,1.8069648,6.6363745,8.248852,2.572718,0.22574903,7.469055,7.1113954
,0.07-0.22-0.15-0.16-0.03-0.25-0.11,-6.0274453,7.6502824,1.3761928,1.8216875,4.484196,14.975219,1804.8646,14.539707,1.7852924,7.6889167,8.11585,2.269249,0.5687644,7.6271324,10.50656
,0.26-0.22-0.02-0.28-0.22,-12.076494,5.41677,1.3485256,4.609981,1.6361065,12.101681,1632.701,27.784092,1.7545716,6.936411,6.760669,2.640155,0.64287734,6.2045193,5.578357
,0.15-0.10-0.16-0.19-0.18-0.21,-4.14403,6.5492554,1.3525486,3.5611265,5.903056,14.985942,1632.3589,23.166197,1.8046901,6.608885,8.030528,2.6636493,0.03939119,7.192298,12.529254
,0.08-0.31-0.10-0.19-0.11-0.22,-3.2983856,6.8195653,1.3205838,10.555766,7.4902678,13.941038,1772.1624,15.509425,1.876425,4.54142,8.727055,2.1753356,0.37082613,8.257347,61.6577
,0.07-0.26-0.04-0.21-0.39-0.03,-0.57384324,1.1930283,1.4104087,4.3825107,49.617565,12.137393,2345.8623,15.151768,1.5663422,5.97269,4.68948,0.46475002,0.9996941,7.5994754,280.46567
,0.05-0.13-0.39-0.34-0.09,1.8238983,0.8142649,1.4469019,3.2723627,16.254442,11.331886,2616.1985,22.861202,1.5013776,5.329477,4.519513,0.50106907,1.0,10.353039,255.66733
,0.32-0.26-0.21-0.07-0.09-0.05,-4.435374,2.3580678,1.4281526,3.2981646,7.941512,13.346727,2639.1165,19.228224,1.8229066,17.969278,5.147098,0.8064948,0.9999727,8.793391,24.395136
,0.11-0.34-0.25-0.22-0.08,-9.326341,7.297221,1.400695,5.405908,2.8849564,12.429221,2164.7441,25.365192,1.5710526,4.950569,4.4379606,0.69037485,0.9693814,6.2240715,28.122534
,0.33-0.12-0.32-0.02-0.21,4.3012505,3.2888732,1.3570313,1.289781,4.5278177,11.588737,1680.5354,15.316193,1.865231,4.1482477,9.4631815,1.5379099,0.99783856,8.655121,24.80155
,0.17-0.32-0.36-0.13-0.02,1.0845431,1.2965106,1.4367292,4.3519983,24.490288,11.405776,2328.7146,14.882721,1.5278567,7.291236,4.4539475,0.49966535,0.9999981,7.7933674,508.95776
,0.30-0.14-0.04-0.05-0.25-0.22,-9.631197,14.129098,1.4749105,6.8830347,3.1800723,13.231111,2314.8396,16.155302,1.4434011,10.644038,4.186088,0.39098367,0.99997246,8.754947,723.12476
,0.48-0.27-0.04-0.13-0.05-0.03,-10.052674,6.212827,1.3094546,4.6585584,1.4451344,11.2807045,1287.8153,33.421646,1.7445663,7.8898735,6.3761287,3.4900901,0.9705132,5.2586594,24.743979
,0.32-0.10-0.10-0.24-0.01-0.23,0.53933537,3.0142026,1.3678191,1.7580675,42.67371,13.00553,1769.6688,10.662239,1.8492286,4.3568206,8.839572,1.350732,0.9935324,8.4239,23.58869
,0.16-0.25-0.14-0.26-0.20,-2.3085828,2.0869079,1.4375288,4.7864523,13.623332,13.138309,2393.8071,14.767024,1.6333647,15.388733,4.8211527,0.67933327,0.9999285,7.2067957,26.343826
,0.15-0.27-0.11-0.10-0.12-0.08-0.16,-7.6478148,6.199501,1.350632,3.5674076,3.3067918,15.602357,1620.8915,21.88044,1.7878366,7.4141703,7.8347006,2.4766464,0.084940515,7.1851854,21.792212
